date,open,close,high,low,volume,成交额,振幅,涨跌幅,涨跌额,换手率
2017-05-25,12.24,14.76,14.76,12.24,65,176214.0,24.85,45.56,4.62,0.03
2017-05-26,16.27,16.27,16.27,16.27,41,124148.0,0.0,10.23,1.51,0.02
2017-05-31,17.94,17.94,17.94,17.94,47,156557.0,0.0,10.26,1.67,0.02
2017-06-01,19.77,19.77,19.77,19.77,53,194192.0,0.0,10.2,1.83,0.03
2017-06-02,21.78,21.78,21.78,21.78,437,1761110.0,0.0,10.17,2.01,0.22
2017-06-05,23.99,23.99,23.99,23.99,522,2314026.0,0.0,10.15,2.21,0.26
2017-06-06,26.43,26.43,26.43,26.43,1468,7157968.0,0.0,10.17,2.44,0.73
2017-06-07,29.11,29.11,29.11,29.11,6051,32456437.0,0.0,10.14,2.68,3.03
2017-06-12,28.76,28.48,30.56,27.44,96940,522263296.0,10.72,-2.16,-0.63,48.47
2017-06-13,26.56,27.38,27.98,26.02,73363,363787376.0,6.88,-3.86,-1.1,36.68
2017-06-14,26.56,25.54,26.77,25.24,61592,293736080.0,5.59,-6.72,-1.84,30.8
2017-06-15,25.41,25.76,26.49,25.4,40457,194644576.0,4.27,0.86,0.22,20.23
2017-06-16,25.94,27.18,28.38,25.65,69015,348524688.0,10.6,5.51,1.42,34.51
2017-06-19,27.77,28.54,29.91,27.48,65385,345847360.0,8.94,5.0,1.36,32.69
2017-06-20,28.05,28.37,29.61,28.01,57753,305793648.0,5.61,-0.6,-0.17,28.88
2017-06-21,28.22,31.13,31.17,27.71,69143,381540448.0,12.2,9.73,2.76,34.57
2017-06-22,30.68,29.97,31.09,29.58,45726,256381414.0,4.85,-3.73,-1.16,22.86
2017-06-23,30.24,31.34,32.76,29.87,60271,350381088.0,9.64,4.57,1.37,30.14
2017-06-26,31.56,33.34,33.98,30.39,49736,293163952.0,11.46,6.38,2.0,24.87
2017-06-27,33.37,33.26,34.51,32.94,35209,217749194.0,4.71,-0.24,-0.08,17.6
2017-06-28,33.09,33.77,34.79,32.79,34789,217736956.0,6.01,1.53,0.51,17.39
2017-06-29,33.9,34.25,34.3,33.37,26845,166685177.0,2.75,1.42,0.48,13.42
2017-06-30,33.93,33.26,37.0,32.93,56613,360358048.0,11.88,-2.89,-0.99,28.34
2017-07-03,33.21,33.6,34.68,32.71,40249,250050408.0,5.92,1.02,0.34,20.15
2017-07-04,33.49,34.15,34.52,33.49,26546,165671480.0,3.07,1.64,0.55,13.29
2017-07-05,34.24,36.45,36.45,34.03,38295,248761450.0,7.09,6.73,2.3,19.17
2017-07-06,36.05,38.64,39.2,35.79,40464,279099504.0,9.36,6.01,2.19,20.26
2017-07-07,38.23,38.09,38.92,37.27,29149,203710734.0,4.27,-1.42,-0.55,14.59
2017-07-10,37.01,35.11,37.58,35.08,33061,219380222.0,6.56,-7.82,-2.98,16.55
2017-07-11,35.33,35.13,36.17,34.89,15811,102946142.0,3.65,0.06,0.02,7.92
2017-07-12,35.13,34.24,35.3,33.42,34268,215119828.0,5.35,-2.53,-0.89,17.16
2017-07-13,33.93,33.5,34.47,32.72,18692,115598034.0,5.11,-2.16,-0.74,9.36
2017-07-14,33.26,32.24,33.92,31.99,23882,144462462.0,5.76,-3.76,-1.26,11.96
2017-07-17,31.01,29.66,31.49,29.11,24605,137773521.0,7.38,-8.0,-2.58,12.32
2017-07-18,29.35,30.11,30.79,29.3,18925,105109114.0,5.02,1.52,0.45,9.47
2017-07-19,29.79,30.24,30.51,28.65,18882,102690653.0,6.18,0.43,0.13,9.45
2017-07-20,30.13,30.73,32.27,29.87,21753,125171506.0,7.94,1.62,0.49,10.89
2017-07-21,30.4,29.6,30.87,29.52,13174,72726192.0,4.39,-3.68,-1.13,6.6
2017-07-24,29.31,31.09,31.3,28.51,17142,94774356.0,9.43,5.03,1.49,8.58
2017-07-25,30.93,32.22,32.74,30.74,20094,118561651.0,6.43,3.63,1.13,10.06
2017-07-26,31.89,31.94,32.6,31.17,13510,79181170.0,4.44,-0.87,-0.28,6.76
2017-07-27,31.8,33.67,34.24,31.51,22265,135897752.0,8.55,5.42,1.73,11.15
2017-07-28,33.43,32.82,34.25,32.77,15053,92282456.0,4.4,-2.52,-0.85,7.54
2017-07-31,32.63,32.28,32.82,31.83,9476,56262359.0,3.02,-1.65,-0.54,4.74
2017-08-01,32.05,33.04,33.14,31.63,12527,74626560.0,4.68,2.35,0.76,6.27
2017-08-02,32.61,32.23,32.87,32.01,8081,48230862.0,2.6,-2.45,-0.81,4.05
2017-08-03,32.19,32.0,33.2,31.84,8928,53278233.0,4.22,-0.71,-0.23,4.47
2017-08-04,31.67,31.23,32.05,30.57,9260,53228254.0,4.63,-2.41,-0.77,4.64
2017-08-07,30.95,31.09,31.78,30.95,4729,27256027.0,2.66,-0.45,-0.14,2.37
2017-08-08,31.1,30.43,31.21,30.29,8582,48274525.0,2.96,-2.12,-0.66,4.3
2017-08-09,30.57,30.73,30.87,30.2,5028,28334875.0,2.2,0.99,0.3,2.52
2017-08-10,30.73,30.65,31.28,30.4,5114,29015718.0,2.86,-0.26,-0.08,2.56
2017-08-11,30.54,30.18,30.54,29.9,4427,24609863.0,2.09,-1.53,-0.47,2.22
2017-08-14,30.13,31.83,32.02,29.85,9658,55901154.0,7.19,5.47,1.65,4.84
2017-08-15,31.84,32.32,32.49,31.6,7265,42894695.0,2.8,1.54,0.49,3.64
2017-08-16,32.16,33.65,33.8,31.88,16180,99401848.0,5.94,4.12,1.33,8.1
2017-08-17,33.48,33.83,34.09,33.22,11303,70003155.0,2.59,0.53,0.18,5.66
2017-08-18,33.43,33.54,33.99,33.16,6058,37393200.0,2.45,-0.86,-0.29,3.03
2017-08-21,33.33,33.87,34.02,33.33,7419,46047675.0,2.06,0.98,0.33,3.71
2017-08-22,33.74,33.37,34.87,33.37,11597,72829372.0,4.43,-1.48,-0.5,5.81
2017-08-23,32.05,31.12,32.15,30.55,18285,105191897.0,4.79,-6.74,-2.25,9.15
2017-08-24,31.07,30.6,31.2,30.43,7006,39766224.0,2.47,-1.67,-0.52,3.51
2017-08-25,30.35,30.84,31.08,30.23,9138,51666137.0,2.78,0.78,0.24,4.57
2017-08-28,31.12,32.37,32.43,31.06,14752,86212752.0,4.44,4.96,1.53,7.39
2017-08-29,32.52,32.38,33.04,31.5,17236,103252202.0,4.76,0.03,0.01,8.63
2017-08-30,32.1,32.21,33.15,31.93,12811,76541698.0,3.77,-0.53,-0.17,6.41
2017-08-31,32.08,34.41,34.52,31.89,27228,167331382.0,8.17,6.83,2.2,13.63
2017-09-01,34.2,35.18,35.9,34.14,29231,189983388.0,5.11,2.24,0.77,14.63
2017-09-04,35.73,34.92,36.45,34.2,17862,115198545.0,6.4,-0.74,-0.26,8.94
2017-09-05,34.57,35.17,35.49,34.23,11176,71936914.0,3.61,0.72,0.25,5.6
2017-09-06,34.8,35.23,35.43,34.33,8334,53485092.0,3.13,0.17,0.06,4.17
2017-09-07,35.61,35.38,36.42,35.07,12696,83648777.0,3.83,0.43,0.15,6.36
2017-09-08,35.09,34.85,35.61,34.66,9549,61540028.0,2.69,-1.5,-0.53,4.78
2017-09-11,34.85,36.28,36.42,34.8,14249,93707187.0,4.65,4.1,1.43,7.13
2017-09-12,36.33,36.23,38.06,35.9,19148,130928483.0,5.95,-0.14,-0.05,9.59
2017-09-13,35.9,39.4,39.63,35.9,22179,155688162.0,10.3,8.75,3.17,11.1
2017-09-14,39.27,41.21,42.16,38.49,25882,192277334.0,9.31,4.59,1.81,12.96
2017-09-15,41.25,39.94,41.29,38.84,14803,108614359.0,5.95,-3.08,-1.27,7.41
2017-09-18,39.54,40.62,40.79,39.2,8284,60887714.0,3.98,1.7,0.68,4.15
2017-09-19,40.62,40.02,42.66,40.02,17512,133222649.0,6.5,-1.48,-0.6,8.77
2017-09-20,39.74,42.12,42.47,39.2,20241,152915704.0,8.17,5.25,2.1,10.13
2017-09-21,41.89,41.46,43.4,40.77,14624,112729824.0,6.24,-1.57,-0.66,7.32
2017-09-22,41.76,42.0,42.49,41.16,8508,65584229.0,3.21,1.3,0.54,4.26
2017-09-25,41.45,40.95,42.35,40.89,8086,61831437.0,3.48,-2.5,-1.05,4.05
2017-09-26,40.29,40.17,41.45,38.72,11954,86977934.0,6.67,-1.9,-0.78,5.98
2017-09-27,39.74,40.29,40.4,39.74,4758,35030725.0,1.64,0.3,0.12,2.38
2017-09-28,39.86,40.01,40.57,39.3,6175,45182857.0,3.15,-0.69,-0.28,3.09
2017-09-29,40.02,40.95,42.18,39.91,9129,68820549.0,5.67,2.35,0.94,4.57
2017-10-09,41.67,40.51,41.67,39.93,9399,70426569.0,4.25,-1.07,-0.44,4.71
2017-10-10,40.4,41.72,41.91,40.02,9989,75022322.0,4.67,2.99,1.21,5.0
2017-10-11,41.39,40.57,41.66,40.17,10172,75755561.0,3.57,-2.76,-1.15,5.09
2017-10-12,40.58,42.13,42.41,40.3,11677,89163741.0,5.2,3.85,1.56,5.85
2017-10-13,42.15,42.03,43.03,41.46,8010,62292506.0,3.73,-0.24,-0.1,4.01
2017-10-16,42.12,42.49,44.13,42.12,14230,112598315.0,4.78,1.09,0.46,7.12
2017-10-17,42.85,44.65,44.65,42.32,14744,119154156.0,5.48,5.08,2.16,7.38
2017-10-18,44.63,43.61,44.94,43.36,9007,72885457.0,3.54,-2.33,-1.04,4.51
2017-10-19,43.4,43.18,43.98,42.28,8872,69873496.0,3.9,-0.99,-0.43,4.44
2017-10-20,43.21,42.31,43.81,42.31,7433,58530534.0,3.47,-2.01,-0.87,3.72
2017-10-23,41.94,42.93,43.51,41.67,7499,59007382.0,4.35,1.47,0.62,3.75
2017-10-24,42.55,41.16,42.88,40.65,12738,97208996.0,5.19,-4.12,-1.77,6.38
2017-10-25,41.38,42.16,42.38,40.96,5997,46232323.0,3.45,2.43,1.0,3.0
2017-10-26,42.16,43.06,43.22,41.4,10524,81583938.0,4.32,2.13,0.9,5.27
2017-10-27,43.02,43.0,43.32,42.44,5164,40632535.0,2.04,-0.14,-0.06,2.59
2017-10-30,42.77,43.57,45.77,42.7,31719,257367541.0,7.14,1.33,0.57,15.88
2017-10-31,43.1,44.58,44.67,41.98,15409,122429402.0,6.17,2.32,1.01,7.71
2017-11-01,43.9,47.77,48.74,43.9,25711,218952112.0,10.86,7.16,3.19,12.87
2017-11-02,47.16,47.0,47.33,46.06,14796,126620860.0,2.66,-1.61,-0.77,7.41
2017-11-03,46.89,46.9,47.55,46.35,10467,90227560.0,2.55,-0.21,-0.1,5.24
2017-11-06,47.44,48.15,48.41,46.23,10199,88587178.0,4.65,2.67,1.25,5.11
2017-11-07,47.99,46.33,47.99,46.07,14008,119974422.0,3.99,-3.78,-1.82,7.01
2017-11-08,46.14,45.24,46.87,45.02,15970,133778454.0,3.99,-2.35,-1.09,8.0
2017-11-09,45.03,45.3,45.49,44.87,9552,79227017.0,1.37,0.13,0.06,4.78
2017-11-10,45.3,45.37,46.61,45.3,9385,79039131.0,2.89,0.15,0.07,4.7
2017-11-13,45.41,46.41,46.41,44.85,14108,118445144.0,3.44,2.29,1.04,7.06
2017-11-14,46.2,44.72,46.89,44.03,12252,102237636.0,6.16,-3.64,-1.69,6.13
2017-11-15,44.26,41.98,44.66,41.46,22158,172492869.0,7.16,-6.13,-2.74,11.09
2017-11-16,41.94,40.75,42.16,40.61,9869,74812854.0,3.69,-2.93,-1.23,4.94
2017-11-17,40.57,39.09,43.3,38.67,12249,91273693.0,11.36,-4.07,-1.66,6.13
2017-11-20,39.74,39.94,40.02,38.88,9828,71044546.0,2.92,2.17,0.85,4.92
2017-11-21,39.84,38.37,39.88,37.66,14229,101063555.0,5.56,-3.93,-1.57,7.12
2017-11-22,38.1,37.99,38.91,37.27,10509,73138055.0,4.27,-0.99,-0.38,5.26
2017-11-23,37.98,37.27,38.36,36.73,8283,57415301.0,4.29,-1.9,-0.72,4.15
2017-11-24,36.51,37.99,38.37,36.51,6686,46250387.0,4.99,1.93,0.72,3.35
2017-11-27,37.66,36.72,37.99,36.56,4804,32959510.0,3.76,-3.34,-1.27,2.41
2017-11-28,36.72,37.71,37.82,36.32,4839,33211108.0,4.08,2.7,0.99,2.42
2017-11-29,37.68,37.88,37.97,36.72,4260,29304414.0,3.31,0.45,0.17,2.13
2017-11-30,38.01,38.23,38.91,37.3,6489,45576497.0,4.25,0.92,0.35,3.25
2017-12-01,38.1,38.37,38.73,37.94,4558,32109704.0,2.07,0.37,0.14,2.28
2017-12-04,38.1,35.63,38.1,34.93,13098,86984428.0,8.26,-7.14,-2.74,6.56
2017-12-05,35.61,33.4,36.0,32.38,11479,71309080.0,10.16,-6.26,-2.23,5.75
2017-12-06,33.37,34.2,34.24,32.72,7529,46572161.0,4.55,2.4,0.8,3.77
2017-12-07,34.18,34.05,34.43,33.81,3375,21202766.0,1.81,-0.44,-0.15,1.69
2017-12-08,34.24,35.22,35.94,33.92,6786,44016692.0,5.93,3.44,1.17,3.4
2017-12-11,35.22,35.28,35.62,35.15,4323,28099548.0,1.33,0.17,0.06,2.16
2017-12-12,35.41,34.58,35.41,34.4,3834,24610263.0,2.86,-1.98,-0.7,1.92
2017-12-13,34.61,34.8,35.12,34.52,3186,20407071.0,1.74,0.64,0.22,1.6
2017-12-14,34.8,34.65,35.07,34.53,2849,18189502.0,1.55,-0.43,-0.15,1.43
2017-12-15,34.65,33.82,34.78,32.8,7389,45580199.0,5.71,-2.4,-0.83,3.7
2017-12-18,33.79,32.93,33.98,32.77,3236,19769723.0,3.58,-2.63,-0.89,1.62
2017-12-19,33.32,32.84,33.59,32.38,7594,45867496.0,3.67,-0.27,-0.09,3.8
2017-12-20,32.9,31.66,33.0,31.39,6598,39086158.0,4.9,-3.59,-1.18,3.3
2017-12-21,31.83,33.45,33.48,31.44,11354,69027876.0,6.44,5.65,1.79,5.68
2017-12-22,32.99,32.88,33.49,32.6,5845,35674988.0,2.66,-1.7,-0.57,2.93
2017-12-25,32.66,32.22,32.95,31.67,6000,35394257.0,3.89,-2.01,-0.66,3.0
2017-12-26,32.46,33.14,33.54,31.71,11524,69649569.0,5.68,2.86,0.92,5.77
2017-12-27,33.15,31.94,33.16,31.82,9576,57209845.0,4.04,-3.62,-1.2,4.79
2017-12-28,31.6,31.91,32.52,31.04,7689,45080237.0,4.63,-0.09,-0.03,3.85
2017-12-29,31.92,32.52,32.84,31.78,5457,32599539.0,3.32,1.91,0.61,2.73
2018-01-02,32.88,32.68,32.93,32.33,8616,51843210.0,1.85,0.49,0.16,4.31
2018-01-03,32.88,32.7,33.29,32.6,9518,57758893.0,2.11,0.06,0.02,4.77
2018-01-04,32.8,32.9,33.41,32.68,7330,44598614.0,2.23,0.61,0.2,3.67
2018-01-05,32.65,32.16,32.93,32.13,6867,40939472.0,2.43,-2.25,-0.74,3.44
2018-01-08,32.16,31.97,32.27,31.24,5730,33325604.0,3.2,-0.59,-0.19,2.87
2018-01-09,32.12,35.21,35.21,32.11,16455,102375212.0,9.7,10.13,3.24,8.24
2018-01-10,35.22,34.72,36.55,34.26,22650,147899747.0,6.5,-1.39,-0.49,11.34
2018-01-11,34.77,34.4,35.24,33.72,12349,77646975.0,4.38,-0.92,-0.32,6.18
2018-01-12,34.2,33.12,34.34,33.12,8813,54526468.0,3.55,-3.72,-1.28,4.41
2018-01-15,32.85,31.35,33.09,31.29,15139,88573409.0,5.43,-5.34,-1.77,7.58
2018-01-16,31.23,32.55,32.69,31.06,10633,63117797.0,5.2,3.83,1.2,5.32
2018-01-17,32.77,32.49,32.77,31.56,5130,30474824.0,3.72,-0.18,-0.06,2.57
2018-01-18,32.49,33.55,34.22,32.33,7831,48145387.0,5.82,3.26,1.06,3.92
2018-01-19,33.23,34.25,34.25,32.78,10738,66720416.0,4.38,2.09,0.7,5.38
2018-01-22,33.98,35.35,35.7,33.71,13340,85701525.0,5.81,3.21,1.1,6.68
2018-01-23,35.35,37.47,37.9,35.08,16604,112410342.0,7.98,6.0,2.12,8.31
2018-01-24,37.0,37.0,38.04,36.85,13773,94344295.0,3.18,-1.25,-0.47,6.9
2018-01-25,36.77,37.55,38.34,36.77,10920,75514729.0,4.24,1.49,0.55,5.47
2018-01-26,37.36,37.15,38.1,37.0,7893,54205692.0,2.93,-1.07,-0.4,3.95
2018-01-29,37.2,37.0,37.68,35.68,9609,64974099.0,5.38,-0.4,-0.15,4.81
2018-01-30,37.27,35.9,37.59,35.76,8365,56623467.0,4.95,-2.97,-1.1,4.19
2018-01-31,35.94,36.77,37.33,35.41,10758,71748191.0,5.35,2.42,0.87,5.39
2018-02-01,36.45,33.19,36.73,33.07,13727,87981121.0,9.95,-9.74,-3.58,6.87
2018-02-02,32.79,34.06,34.11,31.94,12026,72933597.0,6.54,2.62,0.87,6.02
2018-02-05,33.43,33.48,33.85,32.7,5779,35158841.0,3.38,-1.7,-0.58,2.89
2018-02-06,32.6,31.5,32.6,30.52,7207,41734861.0,6.21,-5.91,-1.98,3.61
2018-02-07,32.26,30.9,32.33,29.92,5086,29113674.0,7.65,-1.9,-0.6,2.55
2018-02-08,30.84,31.07,31.67,30.34,3408,19511948.0,4.3,0.55,0.17,1.71
2018-02-09,30.4,28.17,30.4,27.93,8457,45058723.0,7.95,-9.33,-2.9,4.23
2018-02-12,28.3,30.84,31.02,28.3,10408,57967438.0,9.66,9.48,2.67,5.21
2018-02-13,31.14,32.13,32.6,30.98,6902,40789018.0,5.25,4.18,1.29,3.46
2018-02-14,32.48,32.41,32.98,31.55,3646,21772649.0,4.45,0.87,0.28,1.83
2018-02-22,32.59,33.51,33.7,32.33,3586,21733349.0,4.23,3.39,1.1,1.8
2018-02-23,33.48,34.42,34.57,32.77,5834,36042138.0,5.37,2.72,0.91,2.92
2018-02-26,34.41,37.41,37.82,33.62,11964,78075887.0,12.2,8.69,2.99,5.99
2018-02-27,37.16,37.86,38.1,36.51,12173,83639141.0,4.25,1.2,0.45,6.09
2018-02-28,37.27,36.61,37.27,35.82,7764,52204214.0,3.83,-3.3,-1.25,3.89
2018-03-01,36.26,36.9,37.27,35.9,4000,26962626.0,3.74,0.79,0.29,2.0
2018-03-02,36.45,36.44,36.88,35.9,4159,27872774.0,2.66,-1.25,-0.46,2.08
2018-03-05,36.45,36.91,37.26,36.16,12122,82441030.0,3.02,1.29,0.47,6.07
2018-03-06,37.28,36.88,37.52,36.73,14289,97940198.0,2.14,-0.08,-0.03,7.15
2018-03-07,36.66,35.87,37.16,35.43,9036,60163664.0,4.69,-2.74,-1.01,4.52
2018-03-08,35.42,36.01,36.44,35.42,10943,72320206.0,2.84,0.39,0.14,5.48
2018-03-09,35.96,35.82,36.24,35.82,21063,139417469.0,1.17,-0.53,-0.19,10.55
2018-03-12,36.27,36.1,37.63,35.83,35692,238907352.0,5.03,0.78,0.28,17.87
2018-03-13,36.05,35.38,36.45,35.35,17932,118672167.0,3.05,-1.99,-0.72,8.98
2018-03-14,35.22,35.06,35.61,34.8,11491,74230178.0,2.29,-0.9,-0.32,5.75
2018-03-15,34.8,33.33,34.8,32.88,16537,101632078.0,5.48,-4.93,-1.73,8.28
2018-03-16,33.42,33.27,33.69,33.21,8744,53868273.0,1.44,-0.18,-0.06,4.38
2018-03-19,33.15,33.95,34.03,33.15,5343,33049866.0,2.65,2.04,0.68,2.68
2018-03-20,33.87,33.54,33.87,32.93,4103,25154636.0,2.77,-1.21,-0.41,2.05
2018-03-21,33.34,33.59,34.39,33.17,5200,32461465.0,3.64,0.15,0.05,2.6
2018-03-22,33.7,33.26,33.87,32.85,6316,38525741.0,3.04,-0.98,-0.33,3.16
2018-03-23,31.12,30.84,32.01,29.89,12396,70117565.0,6.37,-7.28,-2.42,6.21
2018-03-26,30.28,32.03,32.03,29.75,7095,40727363.0,7.39,3.86,1.19,3.55
2018-03-27,32.2,33.15,33.81,32.2,10250,62465072.0,5.03,3.5,1.12,5.13
2018-03-28,30.23,31.78,32.6,30.23,12302,71448922.0,7.15,-4.13,-1.37,6.16
2018-03-29,30.95,31.68,31.99,30.95,5016,29002573.0,3.27,-0.31,-0.1,2.51
2018-03-30,31.67,31.72,32.54,31.28,6050,35645842.0,3.98,0.13,0.04,3.03
2018-04-02,31.51,33.24,33.26,31.51,10328,61417321.0,5.52,4.79,1.52,5.17
2018-04-03,32.72,32.92,33.15,32.33,5539,33385685.0,2.47,-0.96,-0.32,2.77
2018-04-04,32.46,32.71,33.37,32.46,3691,22329139.0,2.76,-0.64,-0.21,1.85
2018-04-09,31.94,33.02,33.04,31.93,6187,37062531.0,3.39,0.95,0.31,3.1
2018-04-10,33.01,33.5,33.9,32.33,12452,76000287.0,4.75,1.45,0.48,6.23
2018-04-11,34.24,33.5,34.24,32.88,9630,59329178.0,4.06,0.0,0.0,4.82
2018-04-12,33.05,32.27,33.37,32.07,6912,41433166.0,3.88,-3.67,-1.23,3.46
2018-04-13,32.21,32.0,32.59,31.39,6579,38578654.0,3.72,-0.84,-0.27,3.29
2018-04-16,31.83,30.68,31.83,30.33,10367,58882532.0,4.69,-4.13,-1.32,5.19
2018-04-17,30.68,31.06,31.37,30.45,5506,31376812.0,3.0,1.24,0.38,2.76
2018-04-18,31.3,31.01,31.49,29.3,8092,45536526.0,7.05,-0.16,-0.05,4.05
2018-04-19,30.5,30.73,31.0,30.4,5783,32576133.0,1.93,-0.9,-0.28,2.9
2018-04-20,30.62,30.38,30.71,29.42,7216,39919002.0,4.2,-1.14,-0.35,3.61
2018-04-23,29.62,29.69,30.38,28.76,8326,45009378.0,5.33,-2.27,-0.69,4.17
2018-04-24,29.3,30.1,30.34,29.3,6232,34468000.0,3.5,1.38,0.41,3.12
2018-04-25,30.02,29.45,30.27,29.14,7260,39698096.0,3.75,-2.16,-0.65,3.63
2018-04-26,29.44,28.51,29.79,28.44,8323,44236200.0,4.58,-3.19,-0.94,4.17
2018-04-27,28.51,29.25,29.51,28.51,7546,40663920.0,3.51,2.6,0.74,3.78
2018-05-02,29.58,30.29,30.5,29.33,9300,51355180.0,4.0,3.56,1.04,4.66
2018-05-03,29.85,31.05,31.36,29.8,11242,64106697.0,5.15,2.51,0.76,5.63
2018-05-04,31.18,31.22,31.27,30.68,7019,40076137.0,1.9,0.55,0.17,3.51
2018-05-07,31.51,31.2,31.82,30.95,5557,31930342.0,2.79,-0.06,-0.02,2.78
2018-05-08,31.2,30.55,31.37,30.3,7447,41933544.0,3.43,-2.08,-0.65,3.73
2018-05-09,30.55,30.71,30.79,30.44,4306,24285984.0,1.15,0.52,0.16,2.16
2018-05-10,30.71,30.28,30.95,29.96,7232,40420787.0,3.22,-1.4,-0.43,3.62
2018-05-11,29.93,29.86,30.27,29.8,5588,30843239.0,1.55,-1.39,-0.42,2.8
2018-05-14,29.86,29.26,30.16,29.2,5319,28807217.0,3.22,-2.01,-0.6,2.66
2018-05-15,28.93,29.13,29.22,28.59,9451,50257217.0,2.15,-0.44,-0.13,4.73
2018-05-16,28.87,29.01,29.09,28.69,3712,19761038.0,1.37,-0.41,-0.12,1.86
2018-05-17,29.01,30.96,31.95,28.78,14789,84004839.0,10.93,6.72,1.95,7.4
2018-05-18,30.56,30.83,31.15,29.92,9606,53639251.0,3.97,-0.42,-0.13,4.81
2018-05-21,30.35,31.15,31.39,30.34,8930,50938540.0,3.41,1.04,0.32,4.47
2018-05-22,31.15,31.54,31.78,30.68,10599,61341183.0,3.53,1.25,0.39,5.31
2018-05-23,31.34,31.86,32.02,31.27,9737,56793435.0,2.38,1.01,0.32,4.88
2018-05-24,31.28,31.12,31.78,30.84,7502,43223300.0,2.95,-2.32,-0.74,3.76
2018-05-25,31.23,31.46,31.67,30.79,6363,36765127.0,2.83,1.09,0.34,1.08
2018-05-28,31.45,31.15,32.05,30.95,9778,57006280.0,3.5,-0.99,-0.31,1.67
2018-05-29,31.23,30.34,31.5,30.22,8848,50515371.0,4.11,-2.6,-0.81,1.51
2018-05-30,30.34,29.94,30.74,29.31,7726,42831193.0,4.71,-1.32,-0.4,1.32
2018-05-31,29.97,29.9,30.4,29.51,5398,29727134.0,2.97,-0.13,-0.04,0.92
2018-06-01,29.58,29.2,30.0,28.99,6022,32608021.0,3.38,-2.34,-0.7,1.03
2018-06-04,29.3,29.05,29.52,29.03,5054,27176845.0,1.68,-0.51,-0.15,0.86
2018-06-05,29.05,30.02,30.05,29.05,7126,38857450.0,3.44,3.34,0.97,1.21
2018-06-06,30.02,29.48,30.1,29.42,8683,47362365.0,2.27,-1.8,-0.54,1.48
2018-06-07,29.54,29.25,29.85,28.96,5715,30942828.0,3.02,-0.78,-0.23,0.97
